controllerToClosetCandies,
,0.3027054
,0.3049427
,0.3036023
,0.3021499
,0.300334
,0.2988957
,0.2973481
,0.2971461
,0.2955773
,0.2939494
,0.2918289
,0.2899731
,0.2882855
,0.2872305
,0.2852459
,0.2832388
,0.2813956
,0.2793909
,0.2775041
,0.2773645
,0.2756351
,0.274004
,0.2730795
,0.2712645
,0.2694212
,0.267727
,0.2652924
,0.2634664
,0.2615514
,0.2617501
,0.2602209
,0.2580767
,0.2553631
,0.2532788
,0.2515275
,0.2520625
,0.2503739
,0.2489252
,0.2491188
,0.2475912
,0.2455414
,0.2418241
,0.2403957
,0.2387466
,0.2399303
,0.2385682
,0.2371111
,0.232265
,0.2308843
,0.2295291
,0.230507
,0.2289298
,0.2274471
,0.2262101
,0.22473
,0.2231909
,0.2210646
,0.219578
,0.2180853
,0.2167074
,0.214969
,0.2136351
,0.2124568
,0.2115611
,0.2103455
,0.2092524
,0.2079216
,0.2066433
,0.2055034
,0.2042634
,0.2029032
,0.2018127
,0.2004583
,0.1999752
,0.1989329
,0.197525
,0.196711
,0.1957812
,0.1949308
,0.1949965
,0.1941524
,0.1933392
,0.1928462
,0.1919835
,0.1909683
,0.1916117
,0.1906832
,0.1895812
,0.1890437
,0.1880535
,0.1870066
,0.1857594
,0.1844563
,0.182992
,0.1815324
,0.1799621
,0.1781567
,0.175979
,0.1743137
,0.1723861
,0.1700777
,0.1681981
,0.1662919
,0.1630044
,0.1610822
,0.1588183
,0.1543225
,0.1523204
,0.1501186
,0.1466722
,0.1445634
,0.1422203
,0.1395074
,0.1375584
,0.135654
,0.133043
,0.1310412
,0.128843
,0.1259179
,0.1236416
,0.121247
,0.120579
,0.1185856
,0.1152112
,0.1132707
,0.1115236
,0.1102214
,0.1042688
,0.102778
,0.1011385
,0.09620742
,0.09528165
,0.09270233
,0.09178505
,0.09112947
,0.09002896
,0.08877653
,0.08742869
,0.08677819
,0.08479319
,0.08469994
,0.08476341
,0.08382441
,0.08344951
,0.0826565
,0.0830335
,0.0827169
,0.08316584
,0.08284374
,0.08331617
,0.08257702
,0.0834612
,0.0842393
,0.08486719
,0.08361647
,0.08439677
,0.08654036
,0.08739175
,0.0874299
,0.08742937
,0.08742945
,0.08742941
,0.08742944
,0.08742961
,0.08743018
,0.08743025
,0.08743069
,0.08743042
,0.08742979
,0.08742951
,0.08742908
,0.08742917
,0.08742887
,0.08742886
,0.08742873
,0.08742876
,0.08742891
,0.08742885
,0.08742877
,0.08742876
,0.08742877
,0.08742896
,0.08932357
,0.08742886
,0.08742876
,0.08742887
,0.08742908
,0.08742946
,0.08742945
,0.0874303
,0.08743042
,0.08743031
,0.08742984
,0.08742923
,0.08742914
,0.08742937
,0.08742972
,0.08742991
,0.08743008
,0.08743096
,0.08743152
,0.0874307
,0.08743003
,0.08743013
,0.08743023
,0.0874299
,0.08742951
,0.08742962
,0.08742926
,0.08742955
,0.08742963
,0.08742946
,0.08742926
,0.08742914
,0.08742908
,0.08742911
,0.08742907
,0.08742911
,0.08742919
,0.0874294
,0.08742944
,0.08742929
,0.08742905
,0.08742921
,0.08742903
,0.08742898
,0.0874292
,0.08742914
,0.0874294
,0.08742908
,0.08742913
,0.08742922
,0.08742897
,0.08742873
,0.0905893
,0.08742923
,0.08742929
,0.08742997
,0.08743148
,0.08743184
,0.08743278
,0.08743283
,0.08743239
,0.08743264
,0.08742873
,0.09073763
,0.08744381
,0.08743176
,0.08742873
,0.09069169
,0.08743474
,0.08743108
,0.08743316
,0.08742874
,0.0874349
,0.08931461
,0.08742876
,0.0874319
,0.0874303
,0.08743103
,0.08743174
,0.0874318
,0.08743036
,0.08742949
,0.08742901
,0.08742943
,0.0874294
,0.08742943
,0.08743079
,0.08742977
,0.08743052
,0.08743064
,0.08743002
,0.08743069
,0.0874314
,0.08743142
,0.08743186
,0.08743178
,0.08743186
,0.08743166
,0.08743186
,0.08743151
,0.08743162
,0.0874323
,0.08743301
,0.08743389
,0.08743399
,0.08743552
,0.08743337
,0.08743364
,0.08743339
,0.08743349
,0.08743364
,0.08743376
,0.08743348
,0.08743393
,0.08743361
,0.08743282
,0.08743147
,0.08743221
,0.08743297
,0.08743282
,0.08743288
,0.08743253
,0.08743203
,0.08743174
,0.08743184
,0.08743143
,0.08743136
,0.0874314
,0.08743194
,0.08743184
,0.08743157
,0.087432
,0.08743247
,0.08743189
,0.08743175
,0.08743286
,0.08743283
,0.08743175
,0.08743131
,0.08743202
,0.08743128
,0.08743165
,0.0874311
,0.08743064
,0.08743119
,0.08743123
,0.0874308
,0.0874306
,0.08743076
,0.08742967
,0.08742924
,0.08742927
,0.08742899
,0.08742896
,0.08742896
,0.08742891
,0.08742892
,0.08742892
,0.08742902
,0.08742902
,0.08742902
,0.08742914
,0.08742891
,0.08742885
,0.08742873
,0.08742878
,0.08742883
,0.08742882
,0.08742881
,0.08742916
,0.08742937
,0.087429
,0.08742882
,0.08742879
,0.08742899
,0.08742923
,0.087429
,0.08742881
,0.08742873
,0.08742881
,0.08742885
,0.08742876
,0.08742896
,0.08742887
,0.08742896
,0.087429
,0.08742908
,0.08742891
,0.08742936
,0.08742965
,0.08742923
,0.08742894
,0.08742876
,0.0874289
,0.08742882
,0.08742873
,0.08742879
,0.08742877
,0.08742876
,0.08742873
,0.08742876
,0.08742879
,0.08742878
,0.08742891
,0.08742892
,0.08742914
,0.08742896
,0.08742884
,0.0874288
,0.08742891
,0.08742899
,0.0874301
,0.08742956
,0.08742946
,0.08742909
,0.08742921
,0.08742946
,0.0874299
,0.0874308
,0.08742995
,0.08743045
,0.08743058
,0.08743015
,0.08742993
,0.08742989
,0.08743003
,0.08742972
,0.08743055
,0.08743084
,0.08743077
,0.08743024
,0.08743016
,0.08743049
,0.08743118
,0.08743233
,0.08743235
,0.08743337
,0.08743301
,0.0874337
,0.0874342
,0.08743449
,0.08743653
,0.08743467
,0.08743468
,0.08743649
,0.0874351
,0.08743414
,0.08743416
,0.08743615
,0.08743912
,0.08743955
,0.0874396
,0.08743872
,0.08743794
,0.08742871
,0.09035153
,0.08746929
,0.08744279
,0.08744458
,0.08744761
,0.08744718
,0.0874287
,0.08744676
,0.09655564
,0.08742872
,0.09719169
,0.08742877
,0.08744984
,0.08745433
,0.08744773
,0.08745775
,0.08745577
,0.08745974
,0.08746161
,0.08746199
,0.08746035
,0.08746123
,0.08746352
,0.08745599
,0.08745985
,0.08746144
,0.08746201
,0.08746297
,0.08746315
,0.08746315
,0.0874622
,0.08746219
,0.08745667
,0.08745534
,0.08745515
,0.08745676
,0.08745703
,0.08745602
,0.08745449
,0.08745216
,0.08745087
,0.08745041
,0.0874503
,0.08745047
,0.08745207
,0.08745517
,0.08745357
,0.08745453
,0.08745725
,0.08745439
,0.0874538
,0.08745028
,0.08742876
,0.09963518
,0.08750959
,0.08745393
,0.08745582
,0.08745582
,0.08745585
,0.08745679
,0.08745879
,0.08745757
,0.08745845
,0.08745701
,0.08745839
,0.0874707
,0.08745958
,0.08745847
,0.08745528
,0.08745101
,0.0874491
,0.08744406
,0.08744042
,0.0874382
,0.08743853
,0.08743805
,0.08743881
,0.08743814
,0.08743884
,0.08743861
,0.08743913
,0.08743922
,0.08744136
,0.08744686
,0.08744892
,0.0874563
,0.08745515
,0.08745507
,0.08745284
,0.08745059
,0.08744884
,0.08745314
,0.08745512
,0.08744957
,0.08744483
,0.0874413
,0.08743959
,0.08744434
,0.0874458
,0.08745301
,0.08745667
,0.08748463
,0.08749767
,0.08747128
,0.08745804
,0.08745625
,0.08745512
,0.08746219
,0.08747254
,0.08745155
,0.08744469
,0.08743794
,0.08743773
,0.08743804
,0.08743481
,0.08743666
,0.08743875
,0.08744493
,0.08744437
,0.08744991
,0.08744983
,0.08744335
,0.08743816
,0.08743787
,0.08743931
,0.08744206
,0.08745077
,0.08746038
,0.08745595
,0.0874612
,0.08745663
,0.08745314
,0.08745141
,0.08745442
,0.08745453
,0.0874571
,0.087462
,0.08746346
,0.08747666
,0.08747008
,0.08747461
,0.08746012
,0.08745366
,0.08745613
,0.08744866
,0.08744839
,0.08745092
,0.08744667
,0.08744964
,0.08745186
,0.08745328
,0.08745439
,0.08745369
,0.08745138
,0.08744888
,0.08744883
,0.08744618
,0.08744809
,0.08745193
,0.0874585
,0.08746111
,0.0874535
,0.08744837
,0.08744563
,0.0874401
,0.087437
,0.08743704
,0.08743665
,0.08743691
,0.08743834
,0.08743726
,0.08743539
,0.08743432
,0.0874311
,0.08743037
,0.08743144
,0.08743175
,0.08742984
,0.08742957
,0.0874311
,0.0874368
,0.08743582
,0.08743891
,0.087444
,0.08743654
,0.08743571
,0.08743569
,0.08744194
,0.08744413
,0.0874418
,0.08744367
,0.08745036
,0.08747979
,0.08748572
,0.08750752
,0.08748952
,0.08751683
,0.08764651
,0.0879182
,0.08811148
,0.08795638
,0.08825263
,0.08787429
,0.08791627
,0.08784837
,0.105896
,0.1401136
,0.2034019
,0.2421268
,0.2586945
,0.3385305
,0.3529425
,0.4399242
,0.457484
,0.548581
,0.6035164
,0.6598281
,0.7157698
,0.7719321
,0.829069
,0.8863643
,0.9432279
,1.000053
,1.057222
,1.11377
,1.170751
,1.227534
,1.284155
,1.34045
,1.396598
,1.450607
,1.505593
,1.559425
,1.613842
,1.667179
,1.702416
,1.69261
,1.682546
,1.673816
,1.664056
,1.654059
,1.645323
,1.635282
,1.625382
,1.616958
,1.607859
,1.598486
,1.590372
,1.582275
,1.573
,1.564671
,1.556416
,1.546891
,1.538244
,1.528134
,1.517585
,1.50749
,1.496201
,1.484052
,1.472418
,1.458359
,1.444329
,1.428793
,1.412498
,1.394786
,1.377478
,1.359467
,1.339957
,1.319194
,1.297967
,1.277316
,1.255381
,1.233612
,1.211435
,1.189122
,1.166181
,1.14356
,1.120863
,1.097259
,1.074269
,1.051557
,1.028228
,1.005059
,0.9824481
,0.9591765
,0.9364026
,0.914243
,0.8909711
,0.8675951
,0.8442479
,0.820557
,0.7968104
,0.7745222
,0.7526078
,0.7318828
,0.713325
,0.7062203
,0.6953078
,0.6834038
,0.6749196
,0.6655313
,0.6579334
,0.6524567
,0.6460795
,0.6389359
,0.6306393
,0.6216887
,0.6110687
,0.6020434
,0.5932101
,0.5845125
,0.5787455
,0.5714446
,0.5665889
,0.5636805
,0.5599942
,0.5559558
,0.5530689
,0.5492846
,0.5471624
,0.5454127
,0.545175
,0.5469218
,0.5475034
,0.5488107
,0.5510811
,0.5535202
,0.5548361
,0.5582607
,0.5613533
,0.564572
,0.5675587
,0.5701268
,0.5732489
,0.576161
,0.5781666
,0.5810529
,0.5836139
,0.5861182
,0.5890686
,0.5918826
,0.5949972
,0.597739
,0.600993
,0.6040564
,0.60707
,0.6100348
,0.6131863
,0.6160296
,0.6187094
,0.621476
,0.6244547
,0.6270914
,0.6301661
,0.6333745
,0.6364751
,0.6401136
,0.6439277
,0.6479146
,0.6498208
,0.6547137
,0.6599742
,0.6640196
,0.6702408
,0.6762275
,0.682759
,0.6891857
,0.6958898
,0.7026559
,0.7095448
,0.7162743
,0.7233673
,0.7305742
,0.7379043
,0.7452129
,0.7532181
,0.7599202
,0.7675303
,0.7753735
,0.7835017
,0.7915075
,0.799847
,0.8083472
,0.8164856
,0.8250464
,0.8329077
,0.8408528
,0.8486614
,0.8564314
,0.8634365
,0.8704175
,0.8765284
,0.882214
,0.8877883
,0.8917211
,0.8950719
,0.8973991
,0.8978154
,0.8973191
,0.897148
,0.8936198
,0.8889331
,0.882892
,0.875654
,0.8690178
,0.8597138
,0.8496532
,0.8388378
,0.829035
,0.8169632
,0.8047935
,0.7934785
,0.7808252
,0.7675159
,0.7567061
,0.7435728
,0.7312201
,0.7192156
,0.7068499
,0.6948237
,0.6832116
,0.6708696
,0.6591381
,0.6482447
,0.6376234
,0.6275129
,0.6189234
,0.6102462
,0.6031664
,0.5970019
,0.5914858
,0.5865973
,0.5841509
,0.5820301
,0.5810246
,0.581101
,0.581986
,0.5835523
,0.584968
,0.5876954
,0.5915907
,0.5959806
,0.6021446
,0.6095086
,0.6179906
,0.6273038
,0.6373712
,0.648325
,0.6592498
,0.670146
,0.6822484
,0.6926402
,0.7046817
,0.7151855
,0.7245311
,0.7342165
,0.743659
,0.7533879
,0.7618719
,0.7700179
,0.7775634
,0.78548
,0.7919431
,0.7989501
,0.8052422
,0.8118424
,0.8171549
,0.820802
,0.8265203
,0.8318824
,0.8212918
,0.8123826
,0.8037143
,0.7946451
,0.7866527
,0.7783046
,0.7695746
,0.76142
,0.7530853
,0.7442908
,0.7375619
,0.7299093
,0.7228022
,0.7166903
,0.7102241
,0.7041413
,0.6984141
,0.6924074
,0.6866571
,0.6812279
,0.6749739
,0.6686465
,0.6621444
,0.6550984
,0.6476712
,0.6404236
,0.6321039
,0.6241708
,0.6174179
,0.6100864
,0.6033366
,0.5963935
,0.5899875
,0.5846968
,0.579886
,0.5748948
,0.5704828
,0.5661552
,0.5618997
,0.5583171
,0.5553443
,0.5528641
,0.549853
,0.5462514
,0.5420125
,0.5373483
,0.5320799
,0.5270239
,0.521091
,0.5152355
,0.5088329
,0.5022834
,0.4950202
,0.4876449
,0.4801363
,0.4733731
,0.4668705
,0.4599777
,0.4532369
,0.4461296
,0.4388112
,0.4320574
,0.4259075
,0.4195343
,0.4135077
,0.4077547
,0.402474
,0.3975345
,0.3927359
,0.3880191
,0.3832953
,0.3785823
,0.3740945
,0.3690741
,0.3638988
,0.358269
,0.3518598
,0.3463159
,0.3403468
,0.3335432
,0.3276605
,0.3217946
,0.3149908
,0.3088135
,0.3024268
,0.2955889
,0.287887
,0.2813675
,0.273248
,0.2660341
,0.2576115
,0.2502285
,0.2433802
,0.2360287
,0.2274977
,0.2207592
,0.2123785
,0.2056095
,0.1998693
,0.1917381
,0.1853747
,0.1795663
,0.1729784
,0.1647076
,0.1588069
,0.1509543
,0.1455612
,0.140525
,0.1341269
,0.1285641
,0.1231377
,0.1178074
,0.1127182
,0.1077203
,0.1026209
,0.09819727
,0.09370282
,0.08964678
,0.08502279
,0.0814295
,0.07796773
,0.07490246
,0.07089411
,0.06755276
,0.0641273
,0.06022756
,0.05676963
,0.05316374
,0.04957915
,0.0455494
,0.04218714
,0.03820561
,0.03461082
,0.03067027
,0.02699509
,0.0233925
,0.02016498
,0.01963694
,0.01599804
,0.0135926
,0.01098464
,0.00911208
,0.007612302
,0.006864102
,0.006478279
,0.00702279
,0.006988835
,0.007031148
,0.007014691
,0.006943593
,0.006892065
,0.006972118
,0.007022394
,0.00702301
,0.007030279
,0.007027551
,0.007029543
,0.007030507
,0.007029373
,0.007031651
,0.007029811
,0.007030525
,0.007031009
,0.007041564
,0.007030918
,0.00703262
,0.007042526
,0.007041041
,0.007028088
,0.00703399
,0.007034553
,0.00703384
,0.007033303
,0.007035155
,0.007035856
,0.007036659
,0.007034502
,0.007032162
,0.007032831
,0.007033289
,0.007030993
,0.007032292
,0.007030566
,0.007036271
,0.007067105
,0.007050969
,0.007294016
,0.007134132
,0.007071716
,0.007167246
,0.007197042
,0.007140825
,0.00707244
,0.007171437
,0.007098499
,0.007150799
,0.007093491
,0.007038599
,0.007024829
,0.007053681
,0.00702276
,0.0105805
,0.007032458
,0.007033988
,0.007077846
,0.007026154
,0.007023118
,0.007030895
,0.007026242
,0.007023456
,0.007023267
,0.007022972
,0.007022963
,0.00702272
,0.007023511
,0.007023176
,0.007033261
,0.007022405
,0.007022394
,0.007021202
,0.007020754
,0.007021385
,0.007022613
,0.007023592
,0.007027987
,0.007029797
,0.007028954
,0.007025024
,0.007023679
,0.007023177
,0.007023056
,0.00702332
,0.007023124
,0.007022896
,0.007022879
,0.007023435
,0.007023328
,0.007024774
,0.007025007
,0.007024535
,0.007024652
,0.007025059
,0.007024136
,0.007023783
,0.007023687
,0.007024019
,0.007023858
,0.007023475
,0.007023522
,0.007024846
,0.007024822
,0.007025795
,0.007025748
,0.007025753
,0.007024589
,0.00702496
,0.007022792
,0.01680402
,0.007022751
,0.01471184
,0.007022759
,0.01219662
,0.007022786
,0.007025267
,0.007024671
,0.007031197
,0.007022847
,0.0005662091
,0.007022764
,0.007028446
,0.007028747
,0.004476405
,0.007022789
,0.007033126
,0.007046076
,0.00708007
,0.007022716
,0.01120249
,0.007022818
,0.00703322
,0.007035721
,0.01328875
,0.007079354
,0.007022773
,0.01346617
,0.007022792
,0.01594128
,0.007022764
,0.01613484
,0.007022792
,0.01645775
,0.007022799
,0.007038686
,0.01565539
,0.007022826
,0.01485678
,0.007022792
,0.007041686
,0.00704366
,0.01508339
,0.007106108
,0.007022782
,0.01473213
,0.007022771
,0.01322057
,0.00702278
,0.01078034
,0.00702282
,0.009314764
,0.007022761
,0.007039517
,0.007190956
,0.007022817
,0.00450144
,0.007022758
,0.003398531
,0.00702277
,0.01209695
,0.007022803
,0.007022805
,0.007023223
,0.007027235
,0.007022797
,0.007022831
,0.00702279
,0.007022813
,0.007022785
,0.007022792
,0.007023129
,0.007055426
,0.007055921
,0.007063767
,0.007081101
,0.007081913
,0.007103581
,0.007140065
,0.007170447
,0.007159251
,0.02689683
,0.04533403
,0.07071045
,0.1015485
,0.1325055
,0.1636363
,0.1998272
,0.2342537
,0.2684411
,0.3034774
,0.3374431
,0.3704669
,0.4025185
,0.4349791
,0.4699368
,0.5009049
,0.5371956
,0.5747996
,0.6127204
,0.6513909
,0.6901035
,0.7304152
,0.7701311
,0.8101026
,0.8505508
,0.8904903
,0.9301822
,0.9698868
,1.009316
,1.085887
,1.087707
,1.127047
,1.166616
,1.205828
,1.245139
,1.321545
,1.324245
,1.364066
,1.40462
,1.445442
,1.472325
,1.457931
,1.444967
,1.430994
,1.417394
,1.40329
,1.389143
,1.375556
,1.361643
,1.347458
,1.333818
,1.320071
,1.306919
,1.295159
,1.273942
,1.264954
,1.257373
,1.238698
,1.233196
,1.23519
,1.240617
,1.233585
,1.235243
,1.221077
,1.208327
,1.196645
,1.185088
,1.175588
,1.166667
,1.158322
,1.150134
,1.143106
,1.137776
,1.13218
,1.12727
,1.123397
,1.120061
,1.118441
,1.115583
,1.115345
,1.114556
,1.114177
,1.11445
,1.114395
,1.115023
,1.115244
,1.115721
,1.116724
,1.117182
,1.117452
,1.11834
,1.119097
,1.119836
,1.121144
,1.121806
,1.122729
,1.123495
,1.125088
,1.126285
,1.127709
,1.130055
,1.130975
,1.132243
,1.133951
,1.134684
,1.13482
,1.135689
,1.135976
,1.135124
,1.135572
,1.134909
,1.135113
,1.134268
,1.133454
,1.132566
,1.132678
,1.131333
,1.131567
,1.130626
,1.129452
,1.128379
,1.128672
,1.127651
,1.126377
,1.126323
,1.124732
,1.123316
,1.122189
,1.1207
,1.119083
,1.117822
,1.116758
,1.115333
,1.113809
,1.11277
,1.111381
,1.109796
,1.108372
,1.106563
,1.104121
,1.102846
,1.100865
,1.098904
,1.097077
,1.095035
,1.093132
,1.091981
,1.090593
,1.088789
,1.08808
,1.087236
,1.086778
,1.086625
,1.086447
,1.086839
,1.086797
,1.08734
,1.087871
,1.088987
,1.090344
,1.092551
,1.094226
,1.096189
,1.099181
,1.101965
,1.105247
,1.109026
,1.113002
,1.116836
,1.121724
,1.12619
,1.131209
,1.135832
,1.140577
,1.145807
,1.150812
,1.156262
,1.161854
,1.163035
,1.161137
,1.159209
,1.157258
,1.155761
,1.15406
,1.152169
,1.150552
,1.148943
,1.147613
,1.146196
,1.145145
,1.144795
,1.144116
,1.143612
,1.14378
,1.127963
,1.128145
,1.128431
,1.132072
,1.132795
,1.154239
,1.155581
,1.155919
,1.157293
,1.158655
,1.157085
,1.15819
,1.15898
,1.159808
,1.159375
,1.159834
,1.160218
,1.16056
,1.160843
,1.161493
,1.161893
,1.162108
,1.162824
,1.163098
,1.163064
,1.163722
,1.163829
,1.163814
,1.16429
,1.164843
,1.165243
,1.166477
,1.167196
,1.167888
,1.169027
,1.169726
,1.169987
,1.170157
,1.170111
,1.170283
,1.170407
,1.169775
,1.169417
,1.169708
,1.168996
,1.168151
,1.167813
,1.166891
,1.165245
,1.163972
,1.162036
,1.160241
,1.158748
,1.15623
,1.15329
,1.15065
,1.147954
,1.145259
,1.142399
,1.139674
,1.136759
,1.133436
,1.129898
,1.125916
,1.121313
,1.116592
,1.112181
,1.10592
,1.100801
,1.095686
,1.090626
,1.085038
,1.079351
,1.072082
,1.066206
,1.059938
,1.053026
,1.046771
,1.040712
,1.034289
,1.027879
,1.021608
,1.015912
,1.009724
,1.003634
,0.9967784
,0.990367
,0.9842569
,0.9783187
,0.9716094
,0.9652823
,0.9590308
,0.9510852
,0.9434634
,0.9362018
,0.9268471
,0.9189518
,0.911037
,0.9018296
,0.8949753
,0.8882943
,0.8810989
,0.8742653
,0.8682084
,0.8613176
,0.8534656
,0.8467227
,0.833922
,0.8280644
,0.8228481
,0.806382
,0.7984414
,0.7991203
,0.7956235
,0.7925445
,0.7899819
,0.7876568
,0.7860773
,0.7851645
,0.7843214
,0.7842692
,0.7841097
,0.7844964
,0.7853521
,0.7860249
,0.7882793
,0.7902278
,0.7943854
,0.7971725
,0.799906
,0.8109884
,0.8039407
,0.7790791
,0.7550718
,0.7316221
,0.7081906
,0.7087691
,0.7046109
,0.6892436
,0.6766787
,0.6637881
,0.6525427
,0.6401823
,0.6282327
,0.6166962
,0.6047758
,0.593493
,0.5820377
,0.5705416
,0.5584562
,0.54774
,0.536166
,0.5250571
,0.513655
,0.5020084
,0.4904444
,0.478593
,0.4670103
,0.4549894
,0.4439106
,0.4329139
,0.4220573
,0.4111594
,0.3999754
,0.3888971
,0.3781612
,0.3679085
,0.3583213
,0.3485575
,0.3386461
,0.3286088
,0.3185807
,0.3091493
,0.299381
,0.2899001
,0.2815859
,0.2735359
,0.2659321
,0.2589902
,0.2521282
,0.2460275
,0.2403656
,0.2345006
,0.2284105
,0.222712
,0.2173483
,0.2138437
,0.208479
,0.204469
,0.199204
,0.1970107
,0.1909435
,0.1888381
,0.1877946
,0.1858481
,0.1847866
,0.1839426
,0.1834503
,0.18275
,0.1835679
,0.1834233
,0.1846669
,0.185724
,0.1872359
,0.1878019
,0.1893958
,0.1913892
,0.1941154
,0.1965935
,0.1991721
,0.1992041
,0.2024298
,0.1992276
,0.1992041
,0.1992041
,0.1992049
,0.1992207
,0.1992194
,0.199224
,0.1992221
,0.1992262
,0.1992041
,0.2049675
,0.1992785
,0.1992175
,0.1992107
,0.1992041
,0.203961
,0.1992167
,0.1992088
,0.1992098
,0.1992138
,0.1992162
,0.199219
,0.1992169
,0.1992041
,0.1992041
,0.1992156
,0.1992063
,0.1992041
,0.1992041
,0.1992041
,0.1992041
,0.1992105
,0.1992147
,0.1992142
,0.1992184
,0.1992166
,0.1992126
,0.1992117
,0.1992102
,0.1992115
,0.1992105
,0.1992088
,0.1992075
,0.1992086
,0.1992092
,0.1992118
,0.1992151
,0.1992204
,0.199234
,0.1992251
,0.1992355
,0.1992297
,0.1992316
,0.1992217
,0.1992225
,0.19922
,0.1992201
,0.1992195
,0.1992212
,0.1992227
,0.1992265
,0.1992338
,0.199229
,0.1992321
,0.199241
,0.199235
,0.199235
,0.1992371
,0.1992329
,0.1992315
,0.1992347
,0.1992393
,0.1992425
,0.1992479
,0.1992468
,0.1992402
,0.1992328
,0.1992304
,0.1992238
,0.1992242
,0.1992254
,0.1992228
,0.1992142
,0.1992136
,0.1992048
,0.1992078
,0.1992066
,0.1992072
,0.1992092
,0.1992108
,0.1992125
,0.1992178
,0.199215
,0.1992226
,0.1992206
,0.1992183
,0.1992188
,0.1992195
,0.1992197
,0.1992216
,0.1992223
,0.1992165
,0.1992128
,0.199204
,0.19085
,0.1992315
,0.1992041
,0.1904605
,0.1992042
,0.1992134
,0.1992124
,0.1992111
,0.1992098
,0.1992105
,0.1992103
,0.1992101
,0.1992104
,0.1992096
,0.1992086
,0.1992101
,0.1992134
,0.1992178
,0.1992122
,0.1992175
,0.1992113
,0.1992095
,0.1992097
,0.1992113
,0.1992108
,0.1992116
,0.1992117
,0.1992131
,0.1992149
,0.1992153
,0.1992177
,0.199217
,0.1992142
,0.1992102
,0.1992057
,0.1992081
,0.1992076
,0.1992245
,0.1992139
,0.1992082
,0.199207
,0.1992091
,0.1992143
,0.1992208
,0.1992212
,0.1992246
,0.1992421
,0.1992294
,0.1992308
,0.199222
,0.1992189
,0.1992159
,0.1992134
,0.1992139
,0.199211
,0.1992097
,0.1992089
,0.1992081
,0.1992065
,0.1992062
,0.1992066
,0.1992073
,0.1992075
,0.1992071
,0.1992124
,0.1992169
,0.1992177
,0.1992373
,0.1992554
,0.1992681
,0.1993023
,0.199272
,0.1992734
,0.1992912
,0.1992832
,0.1992804
,0.1992897
,0.1993053
,0.1993113
,0.1993532
,0.1993762
,0.1993568
,0.1994568
,0.1993784
,0.1993771
,0.1993821
,0.1994003
,0.1993771
,0.199379
,0.199381
,0.1993821
,0.1994056
,0.1993571
,0.199347
,0.1993067
,0.1992629
,0.1992556
,0.1992076
,0.1992248
,0.1992201
,0.1992171
,0.1992075
,0.1992061
,0.1992046
,0.1992215
,0.1992067
,0.1992222
,0.1992206
,0.1992124
,0.1992329
,0.1992408
,0.1992411
,0.1992405
,0.1992345
,0.199253
,0.1992972
,0.1992797
,0.199298
,0.1993114
,0.1993094
,0.1993458
,0.1993936
,0.1994659
,0.1994826
,0.1997001
,0.1998663
,0.1998972
,0.1998102
,0.1999469
,0.2000017
,0.2000818
,0.2130056
,0.2273676
,0.2484421
,0.2670255
,0.2867672
,0.3108173
,0.3339483
,0.3585945
,0.3872566
,0.4141307
,0.4408518
,0.4693009
,0.497554
,0.5267502
,0.5569202
,0.5875874
,0.6188446
,0.6496587
,0.6799827
,0.7104514
,0.7409102
,0.7704099
,0.800981
,0.8306016
,0.860477
,0.8892075
,0.917344
,0.9450232
,0.9734133
,0.9993215
,1.026751
,1.052749
,1.079229
,1.13627
,1.13263
,1.190045
,1.185786
,1.212777
,1.239769
,1.229504
,1.217239
,1.206264
,1.194858
,1.182883
,1.171406
,1.159997
,1.148528
,1.137128
,1.126162
,1.115051
,1.104155
,1.093416
,1.082271
,1.071423
,1.06081
,1.049267
,1.039397
,1.028803
,1.018836
,1.008959
,0.9990761
,0.9882906
,0.9786027
,0.9690465
,0.9585362
,0.949496
,0.9414482
,0.9332613
,0.9256276
,0.9175556
,0.9092215
,0.9010971
,0.8927603
,0.8843824
,0.8762168
,0.8680564
,0.8603693
,0.8529361
,0.8464583
,0.8397675
,0.8330081
,0.8263313
,0.8197954
,0.813476
,0.8080269
,0.8025599
,0.7972152
,0.7918503
,0.7872756
,0.7826982
,0.7782905
,0.7750182
,0.7713663
,0.7679337
,0.7655162
,0.76279
,0.7601964
,0.7581933
,0.7569625
,0.75575
,0.755457
,0.7559483
,0.757106
,0.7586764
,0.7606196
,0.7630104
,0.765149
,0.7675248
,0.770079
,0.7720724
,0.7737369
,0.7759608
,0.7781836
,0.7803724
,0.7829558
,0.7858428
,0.7886303
,0.7915342
,0.7944211
,0.7974283
,0.8005317
,0.8037543
,0.8072752
,0.8111632
,0.8158672
,0.8203186
,0.8257809
,0.8317646
,0.8379962
,0.8459903
,0.8534081
,0.861376
,0.8694966
,0.8779408
,0.8868147
,0.8956695
,0.9048922
,0.9143133
,0.9228209
,0.9323794
,0.941929
,0.9521277
,0.9614493
,0.9714177
,0.9815837
,0.9917996
,1.00222
,1.012709
,1.023315
,1.034029
,1.044865
,1.055562
,1.066728
,1.079071
,1.090775
,1.102518
